latitude,longitude,acq_date,brightness,bright_t31,frp,confidence
-6.78832,23.49596,2024-05-03,353.59,304.6,14.89,n
5.99737,32.94405,2024-12-17,346.55,296.99,13.85,n
-15.09872,-61.73233,2024-09-11,336.69,301.75,16.53,n
5.44962,17.32965,2024-12-16,331.04,292.62,37.47,n
-1.36216,-79.62117,2024-11-15,367.0,297.73,12.3,h
18.0157,104.25394,2024-04-13,339.17,300.47,13.18,n
-19.54685,-56.66115,2024-10-23,367.0,293.71,40.71,h
-15.70814,36.81627,2024-09-09,342.08,303.78,10.68,n
-8.08187,-70.2647,2024-09-10,341.28,302.97,14.65,n
59.09721,-121.2478,2024-07-09,354.61,309.77,43.4,n
-3.26095,35.3542,2024-09-11,347.65,310.49,10.58,n
9.35795,-8.46675,2024-02-28,367.0,297.79,11.21,h
-15.9976,-55.97134,2024-09-12,350.04,314.07,17.07,n
4.45137,27.61228,2025-01-25,354.4,302.22,34.92,n
56.39675,121.45188,2024-07-29,342.69,295.93,12.27,n
-13.3254,36.02326,2024-07-23,333.72,300.02,17.95,n
-11.59562,27.6628,2024-06-19,354.05,311.58,86.89,n
-6.0915,-59.9742,2024-07-29,367.0,299.89,45.4,h
-7.98997,29.78819,2024-07-08,338.04,289.28,21.3,n
-9.7856,23.59335,2024-06-24,355.97,302.25,13.1,n
-5.58329,25.98702,2024-06-25,367.0,309.01,17.71,h
-6.54441,-53.1167,2024-09-22,349.4,296.65,13.79,n
-0.0494,35.05455,2025-01-31,329.45,293.92,11.16,n
-15.51971,21.40996,2024-05-29,345.98,299.71,14.59,n
-22.62798,32.66515,2024-10-21,367.0,301.84,10.89,h
-5.00165,14.94862,2024-09-17,343.37,301.34,10.24,n
20.70916,101.66302,2024-04-28,367.0,306.99,71.07,h
13.47372,-11.27422,2024-02-12,354.35,315.45,15.67,n
7.1535,34.04894,2024-02-16,335.05,295.91,12.14,n
13.80929,102.88202,2024-02-12,347.1,309.15,20.74,n
-23.76758,32.73173,2024-09-02,332.9,303.54,10.46,n
7.62482,29.98203,2024-02-06,367.0,337.9,118.06,h
7.95341,20.01262,2024-02-22,350.39,300.85,31.41,n
6.84109,32.30973,2025-01-09,348.77,317.33,33.53,n
-15.79822,36.37,2024-08-18,367.0,312.24,11.17,h
-13.92513,-58.60707,2024-08-14,335.47,299.86,112.17,n
8.82084,27.98539,2024-03-01,350.38,315.9,10.32,n
-1.40919,29.20783,2024-07-10,354.22,302.39,23.92,n
6.49333,-1.04246,2025-01-25,341.67,298.05,16.77,n
60.68227,-117.96447,2024-08-10,367.0,301.15,21.39,h
32.11435,47.41174,2024-08-28,367.0,324.59,12.9,h
-3.21801,23.70889,2024-07-02,336.34,286.93,17.4,n
41.19118,-8.07684,2024-09-17,337.12,305.14,12.91,n
-6.30729,14.25089,2024-06-15,367.0,296.22,13.72,h
48.17444,40.1724,2024-09-26,367.0,337.01,123.41,h
-13.42294,18.46449,2024-08-24,367.0,311.92,16.55,h
-20.32517,48.1334,2024-12-05,346.89,289.32,11.99,n
-15.06762,142.00192,2024-09-23,354.52,317.68,20.75,n
-13.02933,-56.8211,2024-08-11,343.14,297.6,112.39,n
9.40797,-11.61542,2024-03-03,367.0,296.12,14.62,h
-7.46025,29.98223,2024-06-25,354.49,298.14,26.27,n
7.49835,32.33774,2024-12-25,336.78,293.04,23.38,n
66.56712,148.04601,2024-06-23,337.77,286.09,19.86,n
-17.05996,-57.38869,2024-10-24,347.3,300.74,17.43,n
-9.94297,-57.92359,2024-09-09,342.1,309.04,19.46,n
-15.50865,47.4422,2024-09-06,367.0,297.19,16.39,h
-5.9689,34.88916,2024-10-16,349.58,306.1,25.87,n
55.57512,-100.70461,2024-08-17,355.67,308.32,18.59,n
-3.92586,-56.10719,2024-12-23,353.18,293.43,15.13,n
-18.57197,33.96901,2024-09-15,348.73,311.41,10.03,n
-24.23805,150.92604,2024-11-04,348.55,296.88,15.58,n
-16.75871,-57.34712,2024-10-04,349.27,308.49,11.18,n
-17.66324,128.56262,2024-10-18,343.38,305.7,10.79,n
-11.98204,27.23921,2024-06-19,367.0,300.12,12.19,h
-7.45968,-64.65003,2024-09-04,335.96,290.57,13.31,n
-22.61817,27.60216,2024-09-05,355.2,318.3,21.08,n
6.62194,-9.44692,2024-03-06,333.28,296.65,18.69,n
-13.29862,-58.19275,2024-09-25,352.52,312.61,26.93,n
3.82505,-59.52455,2024-02-21,355.14,318.78,11.38,n
-8.07557,-43.87396,2024-09-13,367.0,303.27,10.15,h
-0.50045,-91.46952,2024-04-27,313.51,288.67,24.14,n
7.01516,31.08842,2024-02-06,348.02,298.22,34.52,n
8.32922,6.70279,2025-01-08,348.9,313.94,10.06,n
-16.76571,142.65979,2024-11-05,367.0,324.87,15.41,h
-12.46524,15.23456,2024-07-10,346.89,309.36,14.31,n
45.36648,123.63989,2024-11-20,355.18,286.32,13.66,n
64.41407,120.23177,2024-07-22,337.28,295.89,10.68,n
9.68958,35.91436,2024-02-15,336.75,303.96,11.17,n
3.17348,28.11677,2024-12-10,334.06,301.51,11.53,n
4.47257,20.80378,2024-02-16,348.4,303.39,13.07,n
-13.7272,20.04787,2024-08-14,342.39,315.51,11.13,n
52.02327,116.22295,2024-04-04,323.02,268.92,21.98,n
2.5628,-61.9105,2024-02-12,353.12,293.31,10.04,n
-13.76126,22.13896,2024-10-12,342.79,308.35,10.65,n
64.6099,-116.31028,2024-08-09,330.77,296.24,14.63,n
-16.57287,-59.90542,2024-08-15,367.0,309.67,12.98,h
4.7052,33.10861,2024-12-22,342.04,303.22,14.9,n
17.28752,-92.1953,2024-05-16,367.0,299.59,16.46,h
6.78793,24.41589,2025-01-13,367.0,300.95,17.03,h
64.56737,-120.618,2024-08-08,353.24,314.9,25.78,n
62.43531,-122.97147,2024-08-12,315.31,288.21,14.15,n
-16.16083,-61.79535,2024-09-05,348.86,304.88,28.45,n
11.80147,5.58202,2024-12-10,353.91,311.59,14.86,n
-5.7228,27.45116,2024-08-26,334.5,303.85,15.63,n
6.81944,31.43517,2024-03-18,354.28,304.71,15.12,n
14.60535,106.81016,2024-02-27,330.93,295.25,27.91,n
9.38316,-64.54247,2024-10-23,367.0,293.91,10.24,h
-14.5479,-59.22413,2024-08-17,345.63,309.51,101.62,n
-15.09604,17.94615,2024-10-09,367.0,325.57,20.98,h
-18.58701,142.80135,2024-11-25,345.94,306.55,14.05,n
20.09583,101.00129,2024-04-17,330.46,293.03,15.82,n
-37.20197,142.55984,2024-12-20,347.06,301.76,70.11,n
6.67899,124.89823,2024-02-25,367.0,299.73,11.15,h
-12.94934,18.21592,2024-09-03,342.82,306.77,36.92,n
54.87586,116.66766,2024-07-27,367.0,304.67,20.91,h
4.27587,26.5832,2024-02-26,354.59,272.87,13.59,n
-12.09369,16.4633,2024-06-08,348.06,305.43,13.45,n
-6.40494,21.58069,2024-08-12,354.56,307.17,59.87,n
-2.18167,-48.83755,2024-10-14,355.27,300.81,19.66,n
5.11504,24.63461,2024-12-09,353.29,309.71,16.76,n
-21.1164,44.20094,2024-11-25,345.27,307.7,16.09,n
-11.88541,33.01846,2024-07-27,367.0,306.59,12.24,h
6.766,124.44781,2024-10-28,340.07,300.8,15.75,n
-12.90735,-45.32947,2024-09-25,350.02,310.29,85.97,n
-14.33619,16.87729,2024-06-06,367.0,301.08,30.19,h
0.29672,24.80904,2024-03-23,334.52,294.36,11.82,n
-15.07842,-60.85539,2024-08-25,367.0,293.09,42.16,h
5.05985,25.032,2024-03-12,367.0,296.63,32.18,h
-0.48202,-91.47103,2024-04-11,327.04,287.94,10.49,n
8.55635,22.52783,2025-01-08,367.0,305.5,16.49,h
-7.47965,25.29018,2024-08-19,340.41,307.62,43.42,n
11.05707,1.4885,2024-11-29,351.29,309.44,12.08,n
-11.31593,20.68964,2024-08-18,350.52,312.59,17.34,n
-10.26174,23.6689,2024-06-30,344.41,299.72,10.2,n
-16.41472,-59.82399,2024-08-14,332.98,299.76,65.8,n
-21.41766,138.59019,2024-10-09,367.0,318.26,35.02,h
-17.73673,-60.26071,2024-07-03,333.43,305.63,13.58,n
-17.14258,18.10904,2024-09-12,346.04,316.68,15.6,n
-23.26264,-59.10386,2024-03-02,337.02,300.13,13.82,n
-10.97799,21.88607,2024-08-20,347.51,307.55,19.0,n
10.63825,-74.11424,2024-03-25,351.7,306.29,27.8,n
19.70654,101.02528,2024-04-12,354.9,290.08,25.31,n
-10.91242,27.32529,2024-08-22,343.85,303.48,18.02,n
14.0124,-90.69823,2024-04-20,367.0,301.57,63.89,h
5.78732,35.20902,2024-02-24,341.79,310.38,16.65,n
-9.89644,30.92211,2024-09-26,367.0,332.33,101.33,h
-9.80244,19.06909,2024-08-01,339.9,307.58,55.14,n
5.94743,5.67773,2024-12-19,346.57,300.76,11.69,n
21.80748,98.80769,2024-03-27,350.43,298.58,10.32,n
-9.98735,123.72645,2024-07-12,352.01,310.7,12.51,n
-22.88894,-58.02361,2024-09-09,340.06,309.0,11.53,n
-7.90311,-55.03156,2024-09-07,354.5,305.24,19.96,n
-14.50592,-62.56911,2024-10-01,349.82,300.73,35.07,n
-6.63198,-78.49902,2024-09-12,337.13,292.97,32.86,n
-16.9975,-57.35537,2024-10-25,348.19,302.13,18.11,n
19.50841,93.93176,2024-04-02,334.68,303.45,26.79,n
-11.36556,24.79099,2024-07-04,327.36,299.12,19.35,n
-8.44485,16.43907,2024-08-29,341.5,296.33,56.9,n
49.39478,136.48911,2024-05-08,367.0,306.93,16.48,h
36.6301,4.14453,2024-08-09,367.0,306.09,150.52,h
-26.5052,30.4208,2024-03-20,338.88,305.41,73.27,n
-1.7135,16.05276,2024-04-17,343.26,298.42,70.69,n
-19.67482,44.9376,2024-11-26,340.69,308.94,11.23,n
6.73052,-69.09973,2024-11-27,336.74,291.62,14.57,n
-3.86447,25.16916,2024-06-21,351.56,303.91,13.15,n
8.19037,33.09154,2024-03-24,367.0,292.98,14.99,h
-10.93346,-50.64951,2024-09-12,350.13,298.75,18.22,n
-17.51616,-47.17486,2024-08-22,344.41,296.8,36.05,n
-14.0457,36.75861,2024-08-10,354.97,310.14,15.44,n
6.44749,30.39575,2024-02-06,334.11,302.33,16.41,n
16.46532,106.37965,2024-03-23,345.59,295.29,36.54,n
7.78483,-12.58387,2024-04-10,337.85,292.96,13.69,n
-16.94947,133.14845,2024-10-15,338.69,300.38,18.65,n
-13.11763,24.79726,2024-07-02,341.06,307.01,16.12,n
3.08886,34.23894,2024-11-09,350.39,311.37,10.15,n
-12.16757,38.02186,2024-07-13,367.0,301.92,11.49,h
19.99991,104.39283,2024-04-13,351.95,298.77,39.06,n
-20.26068,-57.63834,2024-08-15,367.0,308.93,42.79,h
55.22155,-106.78928,2024-09-09,367.0,316.47,34.31,h
-2.9526,16.54467,2024-08-05,354.55,293.29,10.84,n
-7.65027,13.60763,2024-08-02,339.77,301.94,15.36,n
-10.89049,20.03986,2024-08-27,349.35,313.87,69.3,n
-11.02173,15.39494,2024-06-17,367.0,302.27,24.63,h
10.02005,-66.22377,2024-03-04,347.32,299.91,17.59,n
48.95634,123.99854,2024-04-17,337.74,295.72,14.51,n
-10.73206,-49.96746,2024-06-14,346.85,298.33,10.75,n
8.0419,-74.55526,2024-04-01,336.81,287.11,14.19,n
-21.31426,140.75618,2024-10-21,354.2,296.72,17.93,n
45.30092,-123.65932,2024-10-29,337.08,277.07,12.64,n
-4.77402,26.44629,2024-05-31,335.13,299.97,10.69,n
67.13615,146.55359,2024-06-21,352.23,297.04,27.0,n
-14.13549,-65.97462,2024-10-23,345.84,296.98,21.36,n
-17.15925,-57.38504,2024-10-03,353.81,298.62,88.72,n
-7.056,20.99932,2024-06-12,349.51,299.15,10.05,n
-21.85197,45.58799,2024-09-17,347.54,311.36,24.11,n
48.15686,-120.4724,2024-07-07,367.0,330.83,64.58,h
-16.42762,-59.64433,2024-09-11,338.23,300.55,12.31,n
-4.06892,19.26628,2024-08-15,340.28,292.23,51.04,n
5.84098,15.88476,2024-12-04,355.18,296.99,17.62,n
-12.17808,22.99243,2024-08-12,343.06,309.58,10.9,n
-10.43856,23.18766,2024-07-19,347.78,310.15,11.21,n
-28.50007,-62.38007,2024-09-30,350.74,303.27,17.47,n
-10.05291,16.65193,2024-07-12,356.29,311.31,13.24,n
-16.0144,-65.26971,2024-10-08,346.6,305.51,11.45,n
31.51143,49.46595,2024-08-29,348.91,320.05,12.46,n
-9.56639,24.29255,2024-06-26,331.84,298.7,48.73,n
6.96505,36.70631,2025-01-31,341.48,301.49,21.15,n
68.51262,133.07384,2024-07-21,352.39,293.6,22.64,n
8.86447,-61.3456,2024-04-30,346.09,285.69,16.19,n
-6.47005,-56.28716,2024-07-31,347.46,306.65,55.29,n
-11.14146,29.29097,2024-09-07,367.0,301.55,36.47,h
8.93616,-68.75507,2024-03-10,349.51,298.84,12.15,n
12.32605,0.3033,2024-11-16,350.04,307.7,13.65,n
-12.96719,20.99243,2024-08-15,367.0,318.16,25.51,h
-5.00827,36.21371,2024-11-12,338.54,302.22,11.34,n
4.73375,-65.28262,2024-12-29,354.67,298.23,37.11,n
-11.23245,-46.75898,2024-08-17,354.04,302.49,12.51,n
-6.52927,34.9626,2024-09-27,339.27,307.23,15.83,n
-5.09973,15.35747,2024-08-13,350.7,300.31,12.94,n
-7.45019,25.96795,2024-09-06,337.18,301.31,13.1,n
-9.91488,-54.49453,2024-09-05,347.11,308.6,10.03,n
-16.43463,-58.72786,2024-08-15,343.89,304.75,27.71,n
45.79599,37.94624,2024-08-28,353.58,296.84,59.52,n
-10.36705,19.38817,2024-08-17,352.65,313.11,14.43,n
-13.9975,17.34677,2024-09-19,347.94,306.46,74.5,n
52.67962,117.0302,2024-03-25,340.63,293.84,18.93,n
31.27134,48.11769,2024-06-04,367.0,329.87,35.42,h
-13.80374,37.93955,2024-09-29,355.75,318.27,15.92,n
1.81975,20.70719,2024-03-29,341.75,302.68,21.36,n
52.89424,-102.05946,2024-09-29,332.32,300.14,13.21,n
-15.39883,-63.60646,2024-07-19,348.18,312.34,21.59,n
-11.31551,-68.41857,2024-10-15,347.28,296.04,60.67,n
50.97435,-103.44077,2024-04-26,347.49,304.18,13.62,n
-3.90062,24.92209,2024-06-15,355.58,307.93,15.11,n
-10.72971,14.81439,2024-08-29,347.95,303.46,36.74,n
-5.18632,24.28082,2024-08-03,338.72,298.95,19.18,n
-19.46832,33.47579,2024-09-19,340.14,307.98,10.36,n
-24.00993,-57.23575,2024-06-14,346.36,305.07,15.08,n
4.76791,-2.04319,2024-03-08,333.74,296.98,30.64,n
35.54824,-118.519,2024-07-29,347.73,314.1,10.22,n
-7.54926,23.63986,2024-08-20,341.74,308.88,14.27,n
55.76149,-106.90494,2024-09-02,351.65,304.3,52.68,n
-7.27307,-55.52383,2024-08-06,351.86,300.78,30.4,n
-6.28713,25.71668,2024-06-14,332.09,322.38,54.55,n
6.9206,31.53969,2024-03-04,353.44,317.63,10.11,n
-28.92537,-56.73529,2024-08-01,340.26,292.29,38.27,n
8.96561,-66.4322,2024-02-16,367.0,301.37,25.2,h
35.48619,44.15792,2024-05-18,340.78,306.26,12.0,n
-16.07915,25.09545,2024-09-08,348.2,311.92,20.27,n
-3.52283,27.8043,2024-07-29,331.39,295.57,11.72,n
-15.53227,-62.02707,2024-08-28,356.22,295.66,16.54,n
6.3819,33.78587,2025-01-02,348.02,308.14,32.23,n
21.28812,99.19583,2024-04-09,347.96,316.77,16.82,n
-16.78275,30.20893,2024-07-08,353.35,309.76,12.39,n
-15.76728,135.61247,2024-10-11,341.12,278.59,12.01,n
-3.33422,23.37654,2024-05-25,340.28,298.21,15.71,n
-9.82455,-60.48004,2024-09-25,344.78,295.25,14.81,n
33.70765,-117.53646,2024-09-11,347.68,318.01,26.36,n
-18.32798,-57.47847,2024-08-02,367.0,336.09,35.02,h
23.63048,-106.03719,2024-04-29,354.61,320.46,12.66,n
49.87345,37.77247,2024-10-02,341.14,306.27,20.97,n
11.00171,106.06521,2024-03-20,353.9,313.1,14.41,n
-10.33815,-57.11943,2024-06-28,338.17,291.07,18.0,n
-6.2397,26.37811,2024-08-03,354.76,314.97,29.86,n
-7.72564,32.29397,2024-10-09,367.0,302.61,12.83,h
7.82593,31.82723,2024-12-14,338.47,300.3,10.4,n
-3.07011,-39.93441,2024-12-31,350.09,299.72,27.57,n
-6.53192,-50.51167,2024-09-12,335.89,294.97,16.58,n
-10.01469,29.58649,2024-08-22,367.0,302.35,11.35,h
-12.97014,27.832,2024-08-26,342.5,310.36,17.33,n
-10.39289,34.94841,2024-09-06,335.76,305.45,12.73,n
-11.98838,-56.6945,2024-09-09,353.92,312.33,23.27,n
14.01135,-12.01937,2024-11-06,367.0,316.15,17.55,h
55.02716,118.63081,2024-07-04,347.78,299.88,11.43,n
56.69256,121.24698,2024-07-26,346.56,311.85,15.62,n
34.54257,46.91352,2024-06-29,350.09,286.22,18.14,n
-6.2629,21.85492,2024-07-31,332.16,291.7,22.84,n
-31.27594,-64.21653,2024-09-02,350.32,315.96,30.1,n
-6.14092,25.44661,2024-08-02,342.19,302.18,12.36,n
22.07992,98.75754,2024-03-31,340.92,301.97,21.69,n
-13.2346,23.27968,2024-07-04,349.4,299.78,15.54,n
44.94073,64.52734,2024-10-09,367.0,301.18,10.12,h
2.63147,34.08634,2024-11-22,367.0,295.78,12.1,h
55.60569,-105.32925,2024-08-11,332.14,295.61,40.31,n
-12.64902,26.5991,2024-10-18,346.85,307.16,44.22,n
-7.16967,30.92225,2024-06-14,335.41,289.28,10.93,n
-8.54016,17.71236,2024-08-12,353.95,305.08,17.81,n
17.16405,104.26581,2024-04-06,353.74,305.08,33.67,n
59.61609,-118.97868,2024-07-18,351.86,307.68,66.02,n
8.89623,19.52397,2024-12-31,367.0,339.24,122.71,h
-6.47292,18.40479,2024-06-12,347.47,298.07,24.27,n
10.05416,-64.8725,2024-03-27,342.18,308.28,13.46,n
-4.26365,24.91708,2024-07-23,344.03,296.09,30.17,n
-13.0794,37.02526,2024-07-25,337.48,308.16,69.59,n
-7.78362,17.79768,2024-08-09,356.06,309.1,10.59,n
11.92052,2.33237,2024-11-15,343.56,313.43,30.67,n
7.55221,26.4898,2024-12-15,353.53,303.91,11.32,n
-9.87039,-53.51084,2024-09-01,338.47,308.73,60.74,n
-14.39448,-64.89021,2024-07-30,312.3,290.07,23.16,n
-9.76608,21.65036,2024-08-03,341.11,311.17,11.79,n
2.60408,-72.12614,2025-01-19,337.07,298.42,10.54,n
-13.61936,23.98938,2024-08-03,341.63,309.47,13.13,n
35.95877,-99.66437,2024-05-10,336.14,286.53,16.04,n
-12.70434,-65.30469,2024-08-28,367.0,296.21,10.6,h
-7.51388,-57.83032,2024-07-24,367.0,301.43,12.22,h
-10.49339,29.54125,2024-09-14,367.0,305.17,70.36,h
58.77283,-114.44408,2024-07-10,308.2,290.5,10.21,n
-7.96986,-44.83109,2024-09-22,353.57,311.54,19.09,n
-20.16147,-59.21465,2024-10-16,367.0,281.88,10.73,h
22.50802,-103.55756,2024-05-30,354.99,316.59,15.6,n
31.24,48.98651,2024-05-19,354.92,299.6,13.99,n
-11.44513,39.45438,2024-11-11,337.89,302.17,11.14,n
-7.41369,-43.74784,2024-09-16,349.01,318.42,29.66,n
-8.52748,18.89976,2024-07-18,342.33,307.8,22.19,n
-23.77242,30.2399,2024-11-01,352.69,308.92,22.81,n
8.48875,0.6383,2024-12-27,337.26,306.32,24.11,n
-15.56821,17.10221,2024-06-27,333.16,295.36,24.42,n
-8.66597,23.88623,2024-08-16,356.24,296.24,28.4,n
-10.22177,24.45115,2024-06-24,329.95,297.18,14.84,n
32.74941,-88.00571,2024-04-12,340.75,305.84,40.09,n
-11.74834,14.92847,2024-05-25,343.13,305.4,18.63,n
8.32968,-11.25484,2024-04-16,338.27,294.6,13.0,n
-8.3074,22.45846,2024-07-04,344.77,300.98,10.98,n
-5.97193,-38.32882,2024-12-20,367.0,293.56,23.69,h
7.22371,-69.53107,2024-02-07,343.53,303.13,21.69,n
66.95712,75.55009,2025-01-26,367.0,240.5,16.05,h
58.19723,120.77686,2024-07-03,345.95,283.28,13.71,n
-1.82578,15.31252,2024-08-13,337.71,305.51,66.92,n
-7.47362,17.34821,2024-05-22,349.43,302.57,37.2,n
51.11734,94.32442,2024-08-17,347.59,294.26,10.72,n
-6.78569,-55.22548,2024-08-11,348.74,295.19,18.1,n
10.03686,27.01359,2025-01-05,354.51,323.89,53.89,n
40.93804,-8.00399,2024-09-18,309.74,287.08,47.59,n
-12.16381,31.69689,2024-08-14,343.12,304.98,14.98,n
-4.84996,17.4936,2024-05-06,338.09,295.05,14.0,n
50.60952,-121.40121,2024-07-19,367.0,295.54,24.27,h
-14.23124,135.06528,2024-08-01,334.23,298.11,15.38,n
-8.22807,15.349,2024-05-20,341.9,306.39,30.29,n
-8.33874,24.44611,2024-08-20,353.89,315.48,10.42,n
60.86797,-118.31799,2024-08-10,302.02,290.65,14.4,n
63.93002,-22.3489,2024-08-29,353.98,309.68,13.73,n
-17.6532,46.76084,2024-05-22,351.41,306.17,21.07,n
6.35447,26.95154,2025-01-02,347.47,308.34,17.28,n
-10.5266,-50.76217,2024-09-14,342.85,309.64,10.41,n
-5.1432,21.8743,2024-07-29,339.29,299.44,24.51,n
-15.01875,22.00431,2024-07-13,342.07,310.11,11.43,n
12.16184,30.74901,2025-01-30,342.81,308.6,13.13,n
-17.66829,-57.55046,2024-11-16,336.37,292.39,10.59,n
-31.58649,29.1151,2024-08-14,344.83,306.59,14.1,n
14.19611,106.07362,2024-02-11,341.03,307.56,37.31,n
63.83189,-121.83107,2024-08-07,344.72,304.3,14.36,n
55.07841,118.97401,2024-07-01,330.13,297.9,12.0,n
-11.02181,33.30072,2024-09-27,345.97,317.76,10.98,n
-15.36761,19.1959,2024-09-30,347.87,303.85,16.67,n
7.23726,32.14235,2024-12-16,352.49,306.41,34.98,n
6.24588,23.75973,2024-12-21,355.21,295.02,15.6,n
9.95043,6.39435,2025-01-22,367.0,319.9,10.57,h
3.30536,23.61583,2024-03-12,342.27,295.1,10.45,n
-8.093,25.7418,2024-07-26,334.21,300.74,15.16,n
-6.21986,28.95724,2024-06-13,339.41,298.72,11.6,n
-14.00778,-47.44475,2024-09-06,352.04,311.43,12.82,n
-3.93294,14.59745,2024-07-06,348.84,307.82,58.07,n
30.98985,48.02798,2024-04-02,367.0,310.08,10.51,h
-7.35454,-46.25289,2024-12-28,354.83,294.18,10.62,n
2.05785,-56.06832,2024-10-05,346.27,300.17,21.23,n
-6.57141,-56.54763,2024-08-10,338.26,294.32,24.13,n
-6.6674,-59.06571,2024-09-21,353.38,291.61,19.57,n
-28.31373,31.75427,2024-07-11,367.0,305.72,16.37,h
-23.37087,149.97701,2024-11-14,350.19,293.42,11.96,n
-22.32646,146.03009,2025-01-13,347.03,316.05,13.69,n
-15.10213,48.17411,2024-10-07,354.81,308.07,27.24,n
54.00371,117.22357,2024-07-26,349.72,312.24,18.78,n
-19.55968,128.28574,2024-10-30,342.42,311.95,17.49,n
-7.94953,-55.06435,2024-09-05,352.8,321.72,142.18,n
-10.6392,15.53096,2024-07-12,345.4,310.07,18.21,n
4.3138,37.43301,2024-09-22,351.77,304.68,36.65,n
-15.97794,36.15096,2024-09-08,367.0,303.69,14.36,h
61.10425,-111.80517,2024-08-09,335.88,304.43,10.22,n
-13.43855,36.57888,2024-10-13,348.58,316.49,56.96,n
46.74559,134.34152,2024-04-22,344.36,291.8,12.61,n
17.45374,97.52606,2024-04-22,352.89,295.24,10.57,n
-18.79654,46.65965,2024-07-03,339.79,294.59,10.6,n
50.99058,111.44228,2024-03-12,338.54,303.64,37.34,n
-12.24204,29.69053,2024-08-12,344.98,301.95,15.91,n
-3.20716,24.29531,2024-05-25,344.59,301.21,15.84,n
-6.09742,27.65263,2024-08-17,367.0,298.53,20.03,h
-10.5689,28.15447,2024-07-27,367.0,304.65,29.78,h
8.72732,-12.22104,2025-01-11,354.05,294.23,21.92,n
0.99184,-59.44039,2024-10-18,355.47,292.41,142.41,n
-28.10233,-59.48398,2025-01-07,351.93,307.56,10.05,n
6.19145,31.4021,2024-02-28,351.62,310.16,16.46,n
-5.50703,18.58731,2024-07-01,343.22,308.43,11.26,n
-8.9631,23.51381,2024-06-29,353.11,295.24,12.17,n
-10.43448,19.49172,2024-08-12,335.13,307.05,12.03,n
21.10549,102.51562,2024-05-04,341.27,307.16,251.3,n
-2.10428,17.01645,2024-08-12,339.87,298.22,17.25,n
-1.40508,29.21608,2024-12-22,314.11,266.66,57.72,n
-16.51415,-57.39448,2024-09-21,330.68,291.22,43.42,n
6.46077,-63.0076,2024-03-26,353.09,305.81,14.64,n
2.83228,34.46418,2024-12-11,349.48,312.48,98.61,n
-17.10625,-60.15546,2024-09-23,341.72,304.33,12.2,n
14.00055,78.2451,2024-02-23,346.53,312.96,18.42,n
-23.22749,47.21862,2024-11-28,345.19,300.63,11.6,n
-22.45517,-47.3367,2024-08-07,343.8,315.74,57.12,n
-17.28909,47.14416,2024-10-24,348.78,307.15,50.61,n
-16.34603,136.01462,2024-09-27,337.2,302.71,15.27,n
-8.3407,24.15895,2024-04-30,334.21,303.7,17.48,n
3.08808,30.09467,2025-01-16,351.18,274.84,12.48,n
-16.89542,-50.55989,2024-08-13,345.52,310.06,30.88,n
44.43507,126.35816,2024-05-01,342.66,301.17,14.91,n
40.95814,-8.08836,2024-09-18,310.82,289.56,14.15,n
-10.57857,29.02167,2024-08-28,367.0,302.07,35.78,h
-22.46385,31.96315,2024-10-11,352.52,318.76,10.5,n
6.97054,8.49106,2024-12-27,341.95,313.28,13.87,n
-10.51931,29.78344,2024-08-28,344.99,295.14,20.43,n
56.75497,-104.5477,2024-08-13,326.01,289.52,13.97,n
-13.05986,16.8753,2024-08-14,367.0,308.13,11.85,h
-22.60777,46.69089,2024-11-05,342.41,312.13,16.07,n
9.96795,32.92445,2024-12-14,367.0,301.98,12.08,h
-10.77534,20.34724,2024-06-23,367.0,299.05,12.85,h
-17.33483,-58.65909,2024-08-31,367.0,307.27,12.06,h
-15.6547,-63.76683,2024-11-14,335.23,299.26,32.21,n
59.64924,-118.76647,2024-08-12,346.56,299.84,14.46,n
-5.10021,27.52803,2024-08-22,367.0,291.8,13.47,h
13.48286,-14.52631,2024-04-15,367.0,322.19,16.04,h
-26.0119,-61.63795,2024-09-24,329.96,292.68,46.17,n
8.75773,21.48766,2024-12-27,355.79,310.49,24.63,n
-13.82218,18.54752,2024-10-07,342.33,306.11,12.65,n
49.33596,38.01805,2024-09-24,341.13,307.35,11.72,n
-14.09741,17.21496,2024-09-06,343.96,310.88,15.23,n
-3.95198,-46.43682,2024-10-25,350.32,293.11,21.37,n
-21.12787,135.09634,2024-11-02,338.61,298.33,83.1,n
-11.55674,17.4268,2024-09-23,342.37,307.01,12.5,n
-15.5352,-63.61052,2024-10-06,331.44,296.11,15.97,n
56.02851,-107.32746,2024-09-08,330.36,302.37,15.08,n
-20.03131,134.12869,2024-07-30,351.96,308.66,11.7,n
10.18924,19.79876,2024-12-04,350.59,312.99,10.12,n
12.2511,34.98834,2024-11-20,334.4,304.39,11.37,n
-5.22091,14.00114,2024-07-23,331.81,295.89,17.07,n
14.36108,-87.16508,2024-04-22,349.49,298.06,51.99,n
-23.16893,130.26649,2025-01-17,356.04,322.92,27.79,n
-24.14162,-56.74832,2024-03-14,344.43,295.34,10.6,n
-2.29887,23.3837,2024-06-28,338.21,292.3,13.94,n
8.59296,-63.00973,2024-03-16,346.49,300.6,39.51,n
-19.32838,135.72229,2024-10-21,367.0,337.92,75.58,h
-15.64181,20.79455,2024-06-28,356.05,298.76,14.53,n
9.48503,20.43193,2024-12-22,367.0,307.15,27.92,h
